firm_id,month,nace_code,region_code,employees
F00317,2023-02-01,I55,R03,21
F00317,2023-03-01,I55,R03,16
F00317,2023-04-01,I55,R03,30
F00317,2023-05-01,I55,R03,29
F00317,2023-06-01,I55,R03,16
F00317,2023-07-01,I55,R03,17
F00317,2023-08-01,I55,R03,15
F00317,2023-09-01,I55,R03,22
F00317,2023-10-01,I55,R03,19
F00317,2023-11-01,I55,R03,12
F00317,2023-12-01,I55,R03,22
F00318,2023-01-01,C10,R06,18
F00318,2023-02-01,C10,R06,17
F00318,2023-03-01,C10,R06,14
F00318,2023-04-01,C10,R06,15
F00318,2023-05-01,C10,R06,15
F00318,2023-06-01,C10,R06,21
F00318,2023-07-01,C10,R06,18
F00318,2023-08-01,C10,R06,15
F00318,2023-09-01,C10,R06,22
F00318,2023-10-01,C10,R06,18
F00318,2023-11-01,C10,R06,16
F00318,2023-12-01,C10,R06,17
F00319,2023-01-01,G47,R01,27
F00319,2023-02-01,G47,R01,24
F00319,2023-03-01,G47,R01,15
F00319,2023-04-01,G47,R01,24
F00319,2023-05-01,G47,R01,13
F00319,2023-06-01,G47,R01,22
F00319,2023-07-01,G47,R01,15
F00319,2023-08-01,G47,R01,22
F00319,2023-09-01,G47,R01,18
F00319,2023-10-01,G47,R01,21
F00319,2023-11-01,G47,R01,20
F00319,2023-12-01,G47,R01,20
F00320,2023-01-01,I55,R07,25
F00320,2023-02-01,I55,R07,22
F00320,2023-03-01,I55,R07,18
F00320,2023-04-01,I55,R07,27
F00320,2023-05-01,I55,R07,20
F00320,2023-06-01,I55,R07,23
F00320,2023-07-01,I55,R07,21
F00320,2023-08-01,I55,R07,22
F00320,2023-09-01,I55,R07,18
F00320,2023-10-01,I55,R07,12
F00320,2023-11-01,I55,R07,28
F00320,2023-12-01,I55,R07,22
F00321,2023-01-01,C10,R03,13
F00321,2023-02-01,C10,R03,18
F00321,2023-03-01,C10,R03,24
F00321,2023-04-01,C10,R03,18
F00321,2023-05-01,C10,R03,23
F00321,2023-06-01,C10,R03,22
F00321,2023-07-01,C10,R03,21
F00321,2023-08-01,C10,R03,16
F00321,2023-09-01,C10,R03,21
F00321,2023-10-01,C10,R03,15
F00321,2023-11-01,C10,R03,NA
F00321,2023-12-01,C10,R03,15
F00322,2023-01-01,H49,R09,22
F00322,2023-02-01,H49,R09,22
F00322,2023-03-01,H49,R09,14
F00322,2023-04-01,H49,R09,18
F00322,2023-05-01,H49,R09,22
F00322,2023-06-01,H49,R09,16
F00322,2023-07-01,H49,R09,25
F00322,2023-08-01,H49,R09,24
F00322,2023-09-01,H49,R09,27
F00322,2023-10-01,H49,R09,13
F00322,2023-11-01,H49,R09,14
F00322,2023-12-01,H49,R09,21
F00323,2023-01-01,G47,R08,27
F00323,2023-02-01,G47,R08,19
F00323,2023-03-01,G47,R08,24
F00323,2023-04-01,G47,R08,19
F00323,2023-05-01,G47,R08,27
F00323,2023-06-01,G47,R08,18
F00323,2023-07-01,G47,R08,21
F00323,2023-08-01,G47,R08,8
F00323,2023-09-01,G47,R08,20
F00323,2023-10-01,G47,R08,16
F00323,2023-11-01,G47,R08,21
F00323,2023-12-01,G47,R08,18
F00324,2023-01-01,C10,R08,23
F00324,2023-02-01,C10,R08,16
F00324,2023-03-01,C10,R08,18
F00324,2023-04-01,C10,R08,19
F00324,2023-05-01,C10,R08,30
F00324,2023-06-01,C10,R08,23
F00324,2023-07-01,C10,R08,19
F00324,2023-08-01,C10,R08,14
F00324,2023-09-01,C10,R08,13
F00324,2023-10-01,C10,R08,17
F00324,2023-11-01,C10,R08,18
F00324,2023-12-01,C10,R08,17
F00325,2023-01-01,C10,R03,20
F00325,2023-02-01,C10,R03,19
F00325,2023-03-01,C10,R03,17
F00325,2023-04-01,C10,R03,12
F00325,2023-05-01,C10,R03,23
F00325,2023-06-01,C10,R03,20
F00325,2023-07-01,C10,R03,NA
F00325,2023-08-01,C10,R03,22
F00325,2023-09-01,C10,R03,19
F00325,2023-10-01,C10,R03,31
F00325,2023-11-01,C10,R03,20
F00325,2023-12-01,C10,R03,25
F00326,2023-01-01,C10,R02,20
F00326,2023-02-01,C10,R02,37
F00326,2023-03-01,C10,R02,25
F00326,2023-04-01,C10,R02,19
F00326,2023-05-01,C10,R02,21
F00326,2023-06-01,C10,R02,21
F00326,2023-07-01,C10,R02,16
F00326,2023-08-01,C10,R02,23
F00326,2023-09-01,C10,R02,21
F00326,2023-10-01,C10,R02,8
F00326,2023-11-01,C10,R02,20
F00326,2023-12-01,C10,R02,11
F00327,2023-01-01,C29,R09,21
F00327,2023-02-01,C29,R09,13
F00327,2023-03-01,C29,R09,19
F00327,2023-04-01,C29,R09,10
F00327,2023-05-01,C29,R09,21
F00327,2023-06-01,C29,R09,20
F00327,2023-07-01,C29,R09,27
F00327,2023-08-01,C29,R09,25
F00327,2023-09-01,C29,R09,18
F00327,2023-10-01,C29,R09,23
F00327,2023-11-01,C29,R09,19
F00327,2023-12-01,C29,R09,15
F00328,2023-01-01,G47,R02,19
F00328,2023-02-01,G47,R02,21
F00328,2023-03-01,G47,R02,20
F00328,2023-04-01,G47,R02,8
F00328,2023-05-01,G47,R02,20
F00328,2023-06-01,G47,R02,17
F00328,2023-07-01,G47,R02,24
F00328,2023-08-01,G47,R02,25
F00328,2023-09-01,G47,R02,16
F00328,2023-10-01,G47,R02,18
F00328,2023-11-01,G47,R02,25
F00328,2023-12-01,G47,R02,25
F00329,2023-01-01,C10,R07,22
F00329,2023-02-01,C10,R07,27
F00329,2023-03-01,C10,R07,25
F00329,2023-04-01,C10,R07,25
F00329,2023-05-01,C10,R07,19
F00329,2023-06-01,C10,R07,23
F00329,2023-07-01,C10,R07,16
F00329,2023-08-01,C10,R07,22
F00329,2023-09-01,C10,R07,24
F00329,2023-10-01,C10,R07,20
F00329,2023-11-01,C10,R07,21
F00329,2023-12-01,C10,R07,21
F00330,2023-01-01,I56,R02,15
F00330,2023-02-01,I56,R02,19
F00330,2023-03-01,I56,R02,18
F00330,2023-04-01,I56,R02,17
F00330,2023-05-01,I56,R02,19
F00330,2023-06-01,I56,R02,18
F00330,2023-07-01,I56,R02,20
F00330,2023-08-01,I56,R02,16
F00330,2023-09-01,I56,R02,20
F00330,2023-10-01,I56,R02,19
F00330,2023-11-01,I56,R02,20
F00330,2023-12-01,I56,R02,21
F00331,2023-01-01,C29,R06,22
F00331,2023-02-01,C29,R06,18
F00331,2023-03-01,C29,R06,30
F00331,2023-04-01,C29,R06,21
F00331,2023-05-01,C29,R06,17
F00331,2023-06-01,C29,R06,13
F00331,2023-07-01,C29,R06,14
F00331,2023-08-01,C29,R06,18
F00331,2023-09-01,C29,R06,21
F00331,2023-10-01,C29,R06,29
F00331,2023-11-01,C29,R06,18
F00331,2023-12-01,C29,R06,19
F00332,2023-01-01,I55,R01,24
F00332,2023-02-01,I55,R01,15
F00332,2023-03-01,I55,R01,23
F00332,2023-04-01,I55,R01,21
F00332,2023-05-01,I55,R01,17
F00332,2023-06-01,I55,R01,12
F00332,2023-07-01,I55,R01,26
F00332,2023-08-01,I55,R01,17
F00332,2023-09-01,I55,R01,19
F00332,2023-10-01,I55,R01,13
F00332,2023-11-01,I55,R01,18
F00332,2023-12-01,I55,R01,23
F00333,2023-01-01,H49,R03,23
F00333,2023-02-01,H49,R03,21
F00333,2023-03-01,H49,R03,18
F00333,2023-04-01,H49,R03,21
F00333,2023-05-01,H49,R03,19
F00333,2023-06-01,H49,R03,24
F00333,2023-07-01,H49,R03,22
F00333,2023-08-01,H49,R03,18
F00333,2023-09-01,H49,R03,25
F00333,2023-10-01,H49,R03,23
F00333,2023-11-01,H49,R03,15
F00333,2023-12-01,H49,R03,22
F00334,2023-01-01,C29,R05,18
F00334,2023-02-01,C29,R05,19
F00334,2023-03-01,C29,R05,22
F00334,2023-04-01,C29,R05,20
F00334,2023-05-01,C29,R05,23
F00334,2023-06-01,C29,R05,17
F00334,2023-07-01,C29,R05,17
F00334,2023-08-01,C29,R05,21
F00334,2023-09-01,C29,R05,20
F00334,2023-10-01,C29,R05,17
F00334,2023-11-01,C29,R05,NA
F00334,2023-12-01,C29,R05,24
F00335,2023-01-01,H49,R09,22
F00335,2023-02-01,H49,R09,16
F00335,2023-03-01,H49,R09,19
F00335,2023-04-01,H49,R09,23
F00335,2023-05-01,H49,R09,22
F00335,2023-06-01,H49,R09,12
F00335,2023-07-01,H49,R09,21
F00335,2023-08-01,H49,R09,19
F00335,2023-09-01,H49,R09,22
F00335,2023-10-01,H49,R09,17
F00335,2023-11-01,H49,R09,21
F00335,2023-12-01,H49,R09,20
F00336,2023-01-01,I56,R03,30
F00336,2023-02-01,I56,R03,17
F00336,2023-03-01,I56,R03,22
F00336,2023-04-01,I56,R03,20
F00336,2023-05-01,I56,R03,21
F00336,2023-06-01,I56,R03,17
F00336,2023-07-01,I56,R03,27
F00336,2023-08-01,I56,R03,17
F00336,2023-09-01,I56,R03,20
F00336,2023-10-01,I56,R03,17
F00336,2023-11-01,I56,R03,15
F00336,2023-12-01,I56,R03,15
F00337,2023-01-01,I55,R07,13
F00337,2023-02-01,I55,R07,29
F00337,2023-03-01,I55,R07,25
F00337,2023-04-01,I55,R07,17
F00337,2023-05-01,I55,R07,20
F00337,2023-06-01,I55,R07,19
F00337,2023-07-01,I55,R07,24
F00337,2023-08-01,I55,R07,23
F00337,2023-09-01,I55,R07,17
F00337,2023-10-01,I55,R07,25
F00337,2023-11-01,I55,R07,18
F00337,2023-12-01,I55,R07,14
F00338,2023-01-01,I56,R06,22
F00338,2023-02-01,I56,R06,22
F00338,2023-03-01,I56,R06,21
F00338,2023-04-01,I56,R06,22
F00338,2023-05-01,I56,R06,18
F00338,2023-06-01,I56,R06,11
F00338,2023-07-01,I56,R06,21
F00338,2023-08-01,I56,R06,18
F00338,2023-09-01,I56,R06,18
F00338,2023-10-01,I56,R06,16
F00338,2023-11-01,I56,R06,14
F00338,2023-12-01,I56,R06,10
F00339,2023-01-01,I56,R01,21
F00339,2023-02-01,I56,R01,17
F00339,2023-03-01,I56,R01,16
F00339,2023-04-01,I56,R01,27
F00339,2023-05-01,I56,R01,26
F00339,2023-06-01,I56,R01,19
F00339,2023-07-01,I56,R01,19
F00339,2023-08-01,I56,R01,19
F00339,2023-09-01,I56,R01,16
F00339,2023-10-01,I56,R01,14
F00339,2023-11-01,I56,R01,22
F00339,2023-12-01,I56,R01,15
F00340,2023-01-01,C29,R05,26
F00340,2023-02-01,C29,R05,29
F00340,2023-03-01,C29,R05,20
F00340,2023-04-01,C29,R05,22
F00340,2023-05-01,C29,R05,14
F00340,2023-06-01,C29,R05,10
F00340,2023-07-01,C29,R05,23
F00340,2023-08-01,C29,R05,20
F00340,2023-09-01,C29,R05,28
F00340,2023-10-01,C29,R05,13
F00340,2023-11-01,C29,R05,10
F00340,2023-12-01,C29,R05,15
F00341,2023-01-01,C10,R04,17
F00341,2023-02-01,C10,R04,25
F00341,2023-03-01,C10,R04,18
F00341,2023-04-01,C10,R04,17
F00341,2023-05-01,C10,R04,24
F00341,2023-06-01,C10,R04,31
F00341,2023-07-01,C10,R04,19
F00341,2023-08-01,C10,R04,20
F00341,2023-09-01,C10,R04,19
F00341,2023-10-01,C10,R04,19
F00341,2023-11-01,C10,R04,17
F00341,2023-12-01,C10,R04,15
F00342,2023-01-01,I55,R05,20
F00342,2023-02-01,I55,R05,25
F00342,2023-03-01,I55,R05,21
F00342,2023-04-01,I55,R05,15
F00342,2023-05-01,I55,R05,22
F00342,2023-06-01,I55,R05,19
F00342,2023-07-01,I55,R05,17
F00342,2023-08-01,I55,R05,10
F00342,2023-09-01,I55,R05,17
F00342,2023-10-01,I55,R05,23
F00342,2023-11-01,I55,R05,22
F00342,2023-12-01,I55,R05,27
F00343,2023-01-01,I56,R07,31
F00343,2023-02-01,I56,R07,18
F00343,2023-03-01,I56,R07,22
F00343,2023-04-01,I56,R07,16
F00343,2023-05-01,I56,R07,34
F00343,2023-06-01,I56,R07,23
F00343,2023-07-01,I56,R07,15
F00343,2023-08-01,I56,R07,28
F00343,2023-09-01,I56,R07,16
F00343,2023-10-01,I56,R07,13
F00343,2023-11-01,I56,R07,26
F00343,2023-12-01,I56,R07,24
F00344,2023-01-01,H49,R10,29
F00344,2023-02-01,H49,R10,20
F00344,2023-03-01,H49,R10,21
F00344,2023-04-01,H49,R10,24
F00344,2023-05-01,H49,R10,23
F00344,2023-06-01,H49,R10,23
F00344,2023-07-01,H49,R10,19
F00344,2023-08-01,H49,R10,23
F00344,2023-09-01,H49,R10,17
F00344,2023-10-01,H49,R10,29
F00344,2023-11-01,H49,R10,23
F00344,2023-12-01,H49,R10,29
F00345,2023-01-01,I56,R04,24
F00345,2023-02-01,I56,R04,27
F00345,2023-03-01,I56,R04,19
F00345,2023-04-01,I56,R04,18
F00345,2023-05-01,I56,R04,23
F00345,2023-06-01,I56,R04,24
F00345,2023-07-01,I56,R04,19
F00345,2023-08-01,I56,R04,21
F00345,2023-09-01,I56,R04,28
F00345,2023-10-01,I56,R04,12
F00345,2023-11-01,I56,R04,24
F00345,2023-12-01,I56,R04,11
F00346,2023-01-01,I55,R08,25
F00346,2023-02-01,I55,R08,17
F00346,2023-03-01,I55,R08,13
F00346,2023-04-01,I55,R08,19
F00346,2023-05-01,I55,R08,18
F00346,2023-06-01,I55,R08,22
F00346,2023-07-01,I55,R08,13
F00346,2023-08-01,I55,R08,21
F00346,2023-09-01,I55,R08,20
F00346,2023-10-01,I55,R08,23
F00346,2023-11-01,I55,R08,21
F00346,2023-12-01,I55,R08,22
F00347,2023-01-01,I56,R06,14
F00347,2023-02-01,I56,R06,19
F00347,2023-03-01,I56,R06,18
F00347,2023-04-01,I56,R06,14
F00347,2023-05-01,I56,R06,15
F00347,2023-06-01,I56,R06,20
F00347,2023-07-01,I56,R06,24
F00347,2023-08-01,I56,R06,26
F00347,2023-09-01,I56,R06,16
F00347,2023-10-01,I56,R06,22
F00347,2023-11-01,I56,R06,24
F00347,2023-12-01,I56,R06,15
F00348,2023-01-01,G47,R04,20
F00348,2023-02-01,G47,R04,20
F00348,2023-03-01,G47,R04,23
F00348,2023-04-01,G47,R04,22
F00348,2023-05-01,G47,R04,11
F00348,2023-06-01,G47,R04,16
F00348,2023-07-01,G47,R04,23
F00348,2023-08-01,G47,R04,25
F00348,2023-09-01,G47,R04,19
F00348,2023-10-01,G47,R04,21
F00348,2023-11-01,G47,R04,22
F00348,2023-12-01,G47,R04,17
F00349,2023-01-01,I56,R08,18
F00349,2023-02-01,I56,R08,23
F00349,2023-03-01,I56,R08,21
F00349,2023-04-01,I56,R08,26
F00349,2023-05-01,I56,R08,23
F00349,2023-06-01,I56,R08,20
F00349,2023-07-01,I56,R08,16
F00349,2023-08-01,I56,R08,16
F00349,2023-09-01,I56,R08,16
F00349,2023-10-01,I56,R08,13
F00349,2023-11-01,I56,R08,18
F00349,2023-12-01,I56,R08,15
F00350,2023-01-01,I55,R01,20
F00350,2023-02-01,I55,R01,19
F00350,2023-03-01,I55,R01,16
F00350,2023-04-01,I55,R01,21
F00350,2023-05-01,I55,R01,23
F00350,2023-06-01,I55,R01,25
F00350,2023-07-01,I55,R01,12
F00350,2023-08-01,I55,R01,16
F00350,2023-09-01,I55,R01,23
F00350,2023-10-01,I55,R01,18
F00350,2023-11-01,I55,R01,24
F00350,2023-12-01,I55,R01,16
F00351,2023-01-01,C29,R09,20
F00351,2023-02-01,C29,R09,23
F00351,2023-03-01,C29,R09,25
F00351,2023-04-01,C29,R09,26
F00351,2023-05-01,C29,R09,24
F00351,2023-06-01,C29,R09,28
F00351,2023-07-01,C29,R09,21
F00351,2023-08-01,C29,R09,20
F00351,2023-09-01,C29,R09,12
F00351,2023-10-01,C29,R09,12
F00351,2023-11-01,C29,R09,30
F00351,2023-12-01,C29,R09,19
F00352,2023-01-01,C10,R06,25
F00352,2023-02-01,C10,R06,22
F00352,2023-03-01,C10,R06,23
F00352,2023-04-01,C10,R06,18
F00352,2023-05-01,C10,R06,21
F00352,2023-06-01,C10,R06,19
F00352,2023-07-01,C10,R06,17
F00352,2023-08-01,C10,R06,22
F00352,2023-09-01,C10,R06,26
F00352,2023-10-01,C10,R06,19
F00352,2023-11-01,C10,R06,19
F00352,2023-12-01,C10,R06,20
F00353,2023-01-01,H49,R02,22
F00353,2023-02-01,H49,R02,23
F00353,2023-03-01,H49,R02,19
F00353,2023-04-01,H49,R02,24
F00353,2023-05-01,H49,R02,19
F00353,2023-06-01,H49,R02,22
F00353,2023-07-01,H49,R02,17
F00353,2023-08-01,H49,R02,13
F00353,2023-09-01,H49,R02,27
F00353,2023-10-01,H49,R02,26
F00353,2023-11-01,H49,R02,33
F00353,2023-12-01,H49,R02,23
F00354,2023-01-01,I56,R03,20
F00354,2023-02-01,I56,R03,16
F00354,2023-03-01,I56,R03,24
F00354,2023-04-01,I56,R03,18
F00354,2023-05-01,I56,R03,16
F00354,2023-06-01,I56,R03,28
F00354,2023-07-01,I56,R03,29
F00354,2023-08-01,I56,R03,23
F00354,2023-09-01,I56,R03,16
F00354,2023-10-01,I56,R03,18
F00354,2023-11-01,I56,R03,17
F00354,2023-12-01,I56,R03,20
F00355,2023-01-01,C29,R01,15
F00355,2023-02-01,C29,R01,24
F00355,2023-03-01,C29,R01,30
F00355,2023-04-01,C29,R01,26
F00355,2023-05-01,C29,R01,20
F00355,2023-06-01,C29,R01,23
F00355,2023-07-01,C29,R01,20
F00355,2023-08-01,C29,R01,26
F00355,2023-09-01,C29,R01,22
F00355,2023-10-01,C29,R01,24
F00355,2023-11-01,C29,R01,13
F00355,2023-12-01,C29,R01,17
F00356,2023-01-01,C10,R04,21
F00356,2023-02-01,C10,R04,21
F00356,2023-03-01,C10,R04,24
F00356,2023-04-01,C10,R04,24
F00356,2023-05-01,C10,R04,19
F00356,2023-06-01,C10,R04,16
F00356,2023-07-01,C10,R04,21
F00356,2023-08-01,C10,R04,13
F00356,2023-09-01,C10,R04,26
F00356,2023-10-01,C10,R04,28
F00356,2023-11-01,C10,R04,24
F00356,2023-12-01,C10,R04,25
F00357,2023-01-01,G47,R05,26
F00357,2023-02-01,G47,R05,21
F00357,2023-03-01,G47,R05,13
F00357,2023-04-01,G47,R05,16
F00357,2023-05-01,G47,R05,17
F00357,2023-06-01,G47,R05,17
F00357,2023-07-01,G47,R05,28
F00357,2023-08-01,G47,R05,18
F00357,2023-09-01,G47,R05,22
F00357,2023-10-01,G47,R05,15
F00357,2023-11-01,G47,R05,15
F00357,2023-12-01,G47,R05,18
F00358,2023-01-01,C10,R05,22
F00358,2023-02-01,C10,R05,18
F00358,2023-03-01,C10,R05,26
F00358,2023-04-01,C10,R05,16
F00358,2023-05-01,C10,R05,18
F00358,2023-06-01,C10,R05,19
F00358,2023-07-01,C10,R05,19
F00358,2023-08-01,C10,R05,14
F00358,2023-09-01,C10,R05,12
F00358,2023-10-01,C10,R05,16
F00358,2023-11-01,C10,R05,16
F00358,2023-12-01,C10,R05,17
F00359,2023-01-01,I55,R09,20
F00359,2023-02-01,I55,R09,24
F00359,2023-03-01,I55,R09,23
F00359,2023-04-01,I55,R09,20
F00359,2023-05-01,I55,R09,19
F00359,2023-06-01,I55,R09,25
F00359,2023-07-01,I55,R09,13
F00359,2023-08-01,I55,R09,18
F00359,2023-09-01,I55,R09,14
F00359,2023-10-01,I55,R09,23
F00359,2023-11-01,I55,R09,17
F00359,2023-12-01,I55,R09,17
F00360,2023-01-01,C29,R02,13
F00360,2023-02-01,C29,R02,17
F00360,2023-03-01,C29,R02,24
F00360,2023-04-01,C29,R02,22
F00360,2023-05-01,C29,R02,23
F00360,2023-06-01,C29,R02,21
F00360,2023-07-01,C29,R02,14
F00360,2023-08-01,C29,R02,16
F00360,2023-09-01,C29,R02,11
F00360,2023-10-01,C29,R02,27
F00360,2023-11-01,C29,R02,26
F00360,2023-12-01,C29,R02,19
F00361,2023-01-01,H49,R09,15
F00361,2023-02-01,H49,R09,26
F00361,2023-03-01,H49,R09,19
F00361,2023-04-01,H49,R09,21
F00361,2023-05-01,H49,R09,18
F00361,2023-06-01,H49,R09,14
F00361,2023-07-01,H49,R09,15
F00361,2023-08-01,H49,R09,25
F00361,2023-09-01,H49,R09,NA
F00361,2023-10-01,H49,R09,23
F00361,2023-11-01,H49,R09,9
F00361,2023-12-01,H49,R09,24
F00362,2023-01-01,G47,R01,28
F00362,2023-02-01,G47,R01,20
F00362,2023-03-01,G47,R01,22
F00362,2023-04-01,G47,R01,20
F00362,2023-05-01,G47,R01,17
F00362,2023-06-01,G47,R01,16
F00362,2023-07-01,G47,R01,25
F00362,2023-08-01,G47,R01,22
F00362,2023-09-01,G47,R01,31
F00362,2023-10-01,G47,R01,27
F00362,2023-11-01,G47,R01,25
F00362,2023-12-01,G47,R01,15
F00363,2023-01-01,C10,R04,15
F00363,2023-02-01,C10,R04,25
F00363,2023-03-01,C10,R04,22
F00363,2023-04-01,C10,R04,20
F00363,2023-05-01,C10,R04,27
F00363,2023-06-01,C10,R04,22
F00363,2023-07-01,C10,R04,22
F00363,2023-08-01,C10,R04,18
F00363,2023-09-01,C10,R04,14
F00363,2023-10-01,C10,R04,17
F00363,2023-11-01,C10,R04,19
F00363,2023-12-01,C10,R04,23
F00364,2023-01-01,I55,R03,16
F00364,2023-02-01,I55,R03,23
F00364,2023-03-01,I55,R03,19
F00364,2023-04-01,I55,R03,21
F00364,2023-05-01,I55,R03,26
F00364,2023-06-01,I55,R03,26
F00364,2023-07-01,I55,R03,21
F00364,2023-08-01,I55,R03,17
F00364,2023-09-01,I55,R03,22
F00364,2023-10-01,I55,R03,20
F00364,2023-11-01,I55,R03,23
F00364,2023-12-01,I55,R03,25
F00365,2023-01-01,I55,R03,27
F00365,2023-02-01,I55,R03,22
F00365,2023-03-01,I55,R03,31
F00365,2023-04-01,I55,R03,25
F00365,2023-05-01,I55,R03,15
F00365,2023-06-01,I55,R03,21
F00365,2023-07-01,I55,R03,20
F00365,2023-08-01,I55,R03,18
F00365,2023-09-01,I55,R03,26
F00365,2023-10-01,I55,R03,20
F00365,2023-11-01,I55,R03,24
F00365,2023-12-01,I55,R03,18
F00366,2023-01-01,H49,R01,21
F00366,2023-02-01,H49,R01,19
F00366,2023-03-01,H49,R01,9
F00366,2023-04-01,H49,R01,21
F00366,2023-05-01,H49,R01,18
F00366,2023-06-01,H49,R01,21
F00366,2023-07-01,H49,R01,17
F00366,2023-08-01,H49,R01,25
F00366,2023-09-01,H49,R01,21
F00366,2023-10-01,H49,R01,23
F00366,2023-11-01,H49,R01,NA
F00366,2023-12-01,H49,R01,23
F00367,2023-01-01,C10,R10,26
F00367,2023-02-01,C10,R10,18
F00367,2023-03-01,C10,R10,26
F00367,2023-04-01,C10,R10,13
F00367,2023-05-01,C10,R10,15
F00367,2023-06-01,C10,R10,30
F00367,2023-07-01,C10,R10,22
F00367,2023-08-01,C10,R10,26
F00367,2023-09-01,C10,R10,21
F00367,2023-10-01,C10,R10,17
F00367,2023-11-01,C10,R10,21
F00367,2023-12-01,C10,R10,17
F00368,2023-01-01,I55,R01,24
F00368,2023-02-01,I55,R01,19
F00368,2023-03-01,I55,R01,22
F00368,2023-04-01,I55,R01,20
F00368,2023-05-01,I55,R01,17
F00368,2023-06-01,I55,R01,22
F00368,2023-07-01,I55,R01,11
F00368,2023-08-01,I55,R01,18
F00368,2023-09-01,I55,R01,14
F00368,2023-10-01,I55,R01,18
F00368,2023-11-01,I55,R01,18
F00368,2023-12-01,I55,R01,20
F00369,2023-01-01,H49,R04,13
F00369,2023-02-01,H49,R04,19
F00369,2023-03-01,H49,R04,18
F00369,2023-04-01,H49,R04,16
F00369,2023-05-01,H49,R04,16
F00369,2023-06-01,H49,R04,16
F00369,2023-07-01,H49,R04,21
F00369,2023-08-01,H49,R04,27
F00369,2023-09-01,H49,R04,25
F00369,2023-10-01,H49,R04,16
F00369,2023-11-01,H49,R04,22
F00369,2023-12-01,H49,R04,22
F00370,2023-01-01,H49,R03,28
F00370,2023-02-01,H49,R03,16
F00370,2023-03-01,H49,R03,13
F00370,2023-04-01,H49,R03,22
F00370,2023-05-01,H49,R03,18
F00370,2023-06-01,H49,R03,13
F00370,2023-07-01,H49,R03,15
F00370,2023-08-01,H49,R03,18
F00370,2023-09-01,H49,R03,19
F00370,2023-10-01,H49,R03,21
F00370,2023-11-01,H49,R03,31
F00370,2023-12-01,H49,R03,30
F00371,2023-01-01,I55,R07,15
F00371,2023-02-01,I55,R07,15
F00371,2023-03-01,I55,R07,15
F00371,2023-04-01,I55,R07,22
F00371,2023-05-01,I55,R07,24
F00371,2023-06-01,I55,R07,20
F00371,2023-07-01,I55,R07,14
F00371,2023-08-01,I55,R07,23
F00371,2023-09-01,I55,R07,25
F00371,2023-10-01,I55,R07,22
F00371,2023-11-01,I55,R07,16
F00371,2023-12-01,I55,R07,19
F00372,2023-01-01,G47,R04,19
F00372,2023-02-01,G47,R04,15
F00372,2023-03-01,G47,R04,17
F00372,2023-04-01,G47,R04,17
F00372,2023-05-01,G47,R04,21
F00372,2023-06-01,G47,R04,18
F00372,2023-07-01,G47,R04,14
F00372,2023-08-01,G47,R04,18
F00372,2023-09-01,G47,R04,17
F00372,2023-10-01,G47,R04,25
F00372,2023-11-01,G47,R04,15
F00372,2023-12-01,G47,R04,20
F00373,2023-01-01,I55,R07,14
F00373,2023-02-01,I55,R07,14
F00373,2023-03-01,I55,R07,16
F00373,2023-04-01,I55,R07,22
F00373,2023-05-01,I55,R07,18
F00373,2023-06-01,I55,R07,17
F00373,2023-07-01,I55,R07,22
F00373,2023-08-01,I55,R07,20
F00373,2023-09-01,I55,R07,19
F00373,2023-10-01,I55,R07,18
F00373,2023-11-01,I55,R07,20
F00373,2023-12-01,I55,R07,22
F00374,2023-01-01,I55,R10,17
F00374,2023-02-01,I55,R10,17
F00374,2023-03-01,I55,R10,23
F00374,2023-04-01,I55,R10,27
F00374,2023-05-01,I55,R10,20
F00374,2023-06-01,I55,R10,22
F00374,2023-07-01,I55,R10,9
F00374,2023-08-01,I55,R10,19
F00374,2023-09-01,I55,R10,23
F00374,2023-10-01,I55,R10,16
F00374,2023-11-01,I55,R10,25
F00374,2023-12-01,I55,R10,14
F00375,2023-01-01,C29,R02,27
F00375,2023-02-01,C29,R02,23
F00375,2023-03-01,C29,R02,14
F00375,2023-04-01,C29,R02,22
F00375,2023-05-01,C29,R02,23
F00375,2023-06-01,C29,R02,20
F00375,2023-07-01,C29,R02,17
F00375,2023-08-01,C29,R02,22
F00375,2023-09-01,C29,R02,20
F00375,2023-10-01,C29,R02,18
F00375,2023-11-01,C29,R02,23
F00375,2023-12-01,C29,R02,21
F00376,2023-01-01,G47,R07,14
F00376,2023-02-01,G47,R07,28
F00376,2023-03-01,G47,R07,19
F00376,2023-04-01,G47,R07,22
F00376,2023-05-01,G47,R07,22
F00376,2023-06-01,G47,R07,19
F00376,2023-07-01,G47,R07,17
F00376,2023-08-01,G47,R07,14
F00376,2023-09-01,G47,R07,17
F00376,2023-10-01,G47,R07,19
F00376,2023-11-01,G47,R07,19
F00376,2023-12-01,G47,R07,27
F00377,2023-01-01,C29,R05,12
F00377,2023-02-01,C29,R05,15
F00377,2023-03-01,C29,R05,13
F00377,2023-04-01,C29,R05,15
F00377,2023-05-01,C29,R05,18
F00377,2023-06-01,C29,R05,14
F00377,2023-07-01,C29,R05,21
F00377,2023-08-01,C29,R05,25
F00377,2023-09-01,C29,R05,14
F00377,2023-10-01,C29,R05,16
F00377,2023-11-01,C29,R05,20
F00377,2023-12-01,C29,R05,20
F00378,2023-01-01,G47,R05,25
F00378,2023-02-01,G47,R05,NA
F00378,2023-03-01,G47,R05,26
F00378,2023-04-01,G47,R05,20
